split,mode,row_type,species,source_name,source_count,sample_bytes,sample_bases,emitted_arithmetic_symbol_count,model_forward_seconds,softmax_seconds,model_forward_softmax_seconds,window_build_seconds,python_overhead_seconds,data_transfer_seconds,gpu_prefix_aggregate_seconds,arithmetic_quantize_seconds,cpu_small_alphabet_quantize_seconds,arithmetic_range_seconds,arithmetic_wrapper_seconds,arithmetic_interval_transfer_seconds,fast_floor_interval_seconds,arithmetic_encode_seconds,compression_process_seconds,recorded_wall_seconds,recorded_wall_seconds_source,wall_unaccounted_seconds,fasta_read_seconds,compression_bytes_per_second,compression_bases_per_second,compression_symbols_per_second,wall_bytes_per_second,wall_bases_per_second,model_forward_process_fraction,data_transfer_process_fraction,window_build_process_fraction,python_overhead_process_fraction,arithmetic_quantize_process_fraction,arithmetic_range_process_fraction,arithmetic_wrapper_process_fraction,arithmetic_interval_transfer_process_fraction,fast_floor_interval_process_fraction,arithmetic_encode_process_fraction,wall_unaccounted_fraction,arithmetic_backend,arithmetic_coding_mode,arithmetic_quantization_mode,arithmetic_merge_size
test,windows_nonoverlap,aggregate,,ALL,9,884438516,884438505,294812844,605.609696960586,0.0,605.609696960586,0.0,0.0,3.125717275412171,0.0,20.673891017737333,20.673891017737333,12.693696227,0.0,3.125717275412171,20.673891017737333,33.36758724473733,413.8674485960073,414.8203679830185,total_wall_seconds,0.9529193870112067,,2137009.129373052,2137009.102794494,712336.3893442577,2132100.022716836,2132099.9961993336,1.4632938613921918,0.007552459817788931,0.0,0.0,0.049952928378085494,0.030670921982537527,0.0,0.007552459817788931,0.049952928378085494,0.08062385036062301,0.0022971856267439026,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,gtdb_v220,gtdb_v220,,97479784,97479783,32493262,65.75607289969048,0.0,65.75607289969048,0.0,0.0,0.32176502551010344,0.0,2.303481536102481,2.303481536102481,1.3888636719999998,0.0,0.32176502551010344,2.303481536102481,3.692345208102481,65.04186971900344,65.16051221700036,compression_wall_seconds,0.11864249799691606,0.0,1498723.5825343914,1498723.5671596797,499574.5377612717,1495994.7471770726,1495994.7318303545,1.0109806680492515,0.00494704452532201,0.0,0.0,0.03541536468822432,0.02135337864671212,0.0,0.00494704452532201,0.03541536468822432,0.05676874333493644,0.001820772949141463,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,metagenomes,metagenomes,,103784524,103784523,34594842,76.30575383265386,0.0,76.30575383265386,0.0,0.0,0.4182750541513087,0.0,2.689642668934539,2.689642668934539,1.4926243719999999,0.0,0.4182750541513087,2.689642668934539,4.182267040934539,48.27685828700487,48.378056188012124,compression_wall_seconds,0.10119790100725368,0.0,2149777.9201580035,2149777.899444145,716592.6538619066,2145280.984350863,2145280.963680334,1.580586569635866,0.008664090187159086,0.0,0.0,0.0557128770257723,0.030918009683363827,0.0,0.008664090187159086,0.0557128770257723,0.08663088670913613,0.002091814119483579,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,mrna,mrna,,98315201,98315199,32771734,65.9223705142067,0.0,65.9223705142067,0.0,0.0,0.3364959558675764,0.0,2.250358130710083,2.250358130710083,1.439629408,0.0,0.3364959558675764,2.250358130710083,3.689987538710083,42.09922641000594,42.22753544099396,compression_wall_seconds,0.12830903098802082,0.0,2335320.8451505634,2335320.7976437523,778440.2896346564,2328224.9360107537,2328224.8886482925,1.5658808043688563,0.007992924919579987,0.0,0.0,0.053453669404605234,0.03419610122949518,0.0,0.007992924919579987,0.053453669404605234,0.08764977063410041,0.0030385157373750025,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,ncbi_eukaryotic_genomes,ncbi_eukaryotic_genomes,,99897962,99897960,33299321,66.67988669421175,0.0,66.67988669421175,0.0,0.0,0.34238272868969943,0.0,2.1575302143319277,2.1575302143319277,1.361066707,0.0,0.34238272868969943,2.1575302143319277,3.5185969213319277,42.31910948098812,42.42368464100582,compression_wall_seconds,0.10457516001770273,0.0,2360587.5271283584,2360587.4798683845,786862.5169194484,2354768.6356182457,2354768.5884747687,1.5756448448937168,0.008090499372240219,0.0,0.0,0.05098241056563819,0.032161988371032714,0.0,0.008090499372240219,0.05098241056563819,0.0831443989366709,0.0024650183241420437,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,ncrna,ncrna,,95896259,95896257,31965420,65.35996261010587,0.0,65.35996261010587,0.0,0.0,0.33801262214547023,0.0,2.2038603527180385,2.2038603527180385,1.3532905400000002,0.0,0.33801262214547023,2.2038603527180385,3.5571508927180386,42.766713877004804,42.85315665300004,compression_wall_seconds,0.08644277599523775,0.0,2242310.6735718213,2242310.6268064794,747436.8989848308,2237787.5164836086,2237787.4698126013,1.5282905017691624,0.007903637934810229,0.0,0.0,0.051532141540176414,0.03164354745356411,0.0,0.007903637934810229,0.051532141540176414,0.08317568899374052,0.0020171857278846717,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,organelles,organelles,,100086958,100086957,33362320,67.63456282757397,0.0,67.63456282757397,0.0,0.0,0.3377533539896831,0.0,2.306594820212922,2.306594820212922,1.453235963,0.0,0.3377533539896831,2.306594820212922,3.759830783212922,43.06636512100522,43.18208511600096,compression_wall_seconds,0.11571999499574304,0.0,2324016.8451361484,2324016.8219161713,774672.297192034,2317788.910172685,2317788.8870149334,1.5704729813518867,0.00784262505183998,0.0,0.0,0.053559078267506305,0.033744105380539714,0.0,0.00784262505183998,0.053559078267506305,0.08730318364804601,0.0026798148974252153,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,plasmids_phage,plasmids_phage,,99800135,99800133,33266712,67.5061867730401,0.0,67.5061867730401,0.0,0.0,0.34402284043608233,0.0,2.1915267730364576,2.1915267730364576,1.4383363980000001,0.0,0.34402284043608233,2.1915267730364576,3.6298631710364577,43.146937439989415,43.23835191200487,compression_wall_seconds,0.09141447201545816,0.0,2313029.4042029344,2313029.3578497022,771009.8091265168,2308139.2001967374,2308139.1539415056,1.564564967488841,0.007973285263051725,0.0,0.0,0.050792174440758994,0.0333357703545124,0.0,0.007973285263051725,0.050792174440758994,0.08412794479527139,0.0021141988066866505,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,promoters,promoters,,90090600,90090600,30030201,62.895610629508155,0.0,62.895610629508155,0.0,0.0,0.34147795078752097,0.0,2.270957268483471,2.270957268483471,1.310950909,0.0,0.34147795078752097,2.270957268483471,3.581908177483471,43.84199747099774,43.933196013997076,compression_wall_seconds,0.0911985429993365,0.0,2054892.6873050558,2054892.6873050558,684964.251910865,2050627.0468303107,2050627.0468303107,1.4345972870217585,0.007788831953047182,0.0,0.0,0.05179867249401102,0.02990171489944584,0.0,0.007788831953047182,0.05179867249401102,0.08170038739345685,0.0020758458585685576,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,transcripts,transcripts,,99087093,99087093,33029032,67.54929017959512,0.0,67.54929017959512,0.0,0.0,0.3455317438347265,0.0,2.2999392532074125,2.2999392532074125,1.455698258,0.0,0.3455317438347265,2.2999392532074125,3.7556375112074125,43.30837079000776,43.423789801003295,compression_wall_seconds,0.11541901099553797,0.0,2287943.212651668,2287943.212651668,762647.7606407803,2281861.934531348,2281861.934531348,1.5597282684016436,0.007978405502948375,0.0,0.0,0.0531061134661307,0.033612399437936445,0.0,0.007978405502948375,0.0531061134661307,0.08671851290406715,0.0026579672461677045,fast_cpp,model_symbol,fast_floor,1
