window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,2012990,2016062,3071,2741.67189484192,0.8927619325437708,evo21,3072
1,3072,6144,2016062,2019134,3071,3163.5414375703804,1.0301339751124652,evo21,3072
2,6144,9216,2019134,2022206,3071,2900.695215795633,0.9445441927045369,evo21,3072
3,9216,12288,2022206,2025278,3071,4143.07191878571,1.3490953822161218,evo21,3072
4,12288,15360,2025278,2028350,3071,4947.197753510351,1.6109403300261642,evo21,3072
5,15360,18432,2028350,2031422,3071,3018.736204659035,0.9829815059130691,evo21,3072
6,18432,21504,2031422,2034494,3071,4122.372356986074,1.3423550494907437,evo21,3072
7,21504,24576,2034494,2037566,3071,4673.9616860127135,1.5219673350741496,evo21,3072
8,24576,27648,2037566,2040638,3071,3819.51877907744,1.2437377984622078,evo21,3072
9,27648,30720,2040638,2043710,3071,4890.197117287811,1.5923793934509316,evo21,3072
10,30720,33792,2043710,2046782,3071,4559.758541940726,1.484779727105414,evo21,3072
11,33792,36864,2046782,2049854,3071,4776.1007766996045,1.5552265635622287,evo21,3072
12,36864,39936,2049854,2052926,3071,5452.276055329014,1.7754073771830068,evo21,3072
13,39936,43008,2052926,2055998,3071,3315.845344845544,1.0797282138865334,evo21,3072
14,43008,46080,2055998,2059070,3071,3766.709248099345,1.2265415982088392,evo21,3072
15,46080,49152,2059070,2062142,3071,3579.1785140870634,1.165476559455247,evo21,3072
16,49152,52224,2062142,2065214,847,1026.0477795287734,1.211390530730547,evo21,3072
