model,model_window_position,base_count,mean_bpb
evo21,1,7,2.0384339094161987
evo21,2,7,1.9532092298780168
evo21,3,7,2.053552048546927
evo21,4,7,1.871301191193717
evo21,5,7,1.9665637697492326
evo21,6,7,1.968764407294137
evo21,7,7,1.9027884687696184
evo21,8,7,2.039269839014326
evo21,9,7,1.8335556813648768
evo21,10,7,2.0798393147332326
evo21,11,7,1.933369244847979
evo21,12,7,1.9180870396750314
evo21,13,7,1.8908371244158064
evo21,14,7,2.1354253802980696
evo21,15,7,2.0182125568389893
evo21,16,7,1.8920947994504655
evo21,17,7,2.0974501882280623
evo21,18,7,1.8404592445918493
evo21,19,7,1.9333311489650182
evo21,20,7,2.036595276423863
evo21,21,7,1.6382195779255457
evo21,22,7,1.8566034180777413
evo21,23,7,1.643924355506897
evo21,24,7,1.920553275517055
evo21,25,7,1.9315461601529802
evo21,26,7,2.1499407461711337
evo21,27,7,1.9442279849733626
evo21,28,7,2.067271726472037
evo21,29,7,2.225991095815386
evo21,30,7,1.9296146971838815
evo21,31,7,2.005424005644662
evo21,32,7,2.0319633654185703
evo21,33,7,1.8536102601460047
evo21,34,7,1.9068504742213659
evo21,35,7,1.857577579362052
evo21,36,7,2.359068206378392
evo21,37,7,2.062922886439732
evo21,38,7,1.8680775676454817
evo21,39,7,1.8522923673902238
evo21,40,7,2.040335178375244
evo21,41,7,2.1902041094643727
evo21,42,7,1.827300684792655
evo21,43,7,1.6814611128398351
evo21,44,7,1.9571854557309831
evo21,45,7,1.9948192494256156
evo21,46,7,1.9112150498798914
evo21,47,7,1.928754380771092
evo21,48,7,2.18979503427233
evo21,49,7,1.804990530014038
evo21,50,7,1.9635676997048515
evo21,51,7,2.0395685945238387
evo21,52,7,1.648704171180725
evo21,53,7,1.6651112692696708
evo21,54,7,2.157470260347639
evo21,55,7,1.8591141189847673
evo21,56,7,2.161688004221235
evo21,57,7,2.1037257398877824
evo21,58,7,1.7896040507725306
evo21,59,7,1.8810874223709106
evo21,60,7,1.6906817640577043
evo21,61,7,1.9247477735791887
evo21,62,7,1.9335316589900426
evo21,63,7,2.058303185871669
evo21,64,7,2.3047005108424594
evo21,65,7,1.8550768068858556
evo21,66,7,1.7985310213906425
evo21,67,7,1.889789342880249
evo21,68,7,2.254423567226955
evo21,69,7,1.8262046405247279
evo21,70,7,2.1998184408460344
evo21,71,7,2.135287489209856
evo21,72,7,1.9459325075149536
evo21,73,7,1.9691557713917323
evo21,74,7,2.3339757238115584
evo21,75,7,2.104671665600368
evo21,76,7,1.7253586905343192
evo21,77,7,2.631026233945574
evo21,78,7,1.958067672593253
evo21,79,7,1.840678129877363
evo21,80,7,2.109568102019174
evo21,81,7,1.9600740841456823
evo21,82,7,1.9102006128856115
evo21,83,7,1.939091716493879
evo21,84,7,1.7521653856549944
evo21,85,7,1.9009640046528407
evo21,86,7,2.002170068877084
evo21,87,7,1.816839371408735
evo21,88,7,1.969806160245623
evo21,89,7,1.750530447278704
evo21,90,7,1.8633868524006434
evo21,91,7,1.6738569566181727
evo21,92,7,2.2054795367377147
evo21,93,7,2.0298814943858554
evo21,94,7,1.762279748916626
evo21,95,7,1.9030410221644811
evo21,96,7,1.8538299798965454
evo21,97,7,2.341809460094997
evo21,98,7,1.8408274820872716
evo21,99,7,2.041632720402309
evo21,100,7,1.6615652782576424
evo21,101,7,1.8266058479036604
evo21,102,7,2.0620591981070384
evo21,103,7,2.0652260780334473
evo21,104,7,1.9938655921391077
evo21,105,7,2.1805169582366943
evo21,106,7,2.176679696355547
evo21,107,7,1.7855463027954102
evo21,108,7,1.8570148604256767
evo21,109,7,2.111230765070234
evo21,110,7,1.932612078530448
evo21,111,7,2.1888834067753384
evo21,112,7,1.9562510592596871
evo21,113,7,2.0724895681653703
evo21,114,7,1.7047015683991569
