split,mode,row_type,species,source_name,source_count,sample_bytes,sample_bases,emitted_arithmetic_symbol_count,model_forward_seconds,softmax_seconds,model_forward_softmax_seconds,window_build_seconds,python_overhead_seconds,data_transfer_seconds,gpu_prefix_aggregate_seconds,arithmetic_quantize_seconds,cpu_small_alphabet_quantize_seconds,arithmetic_range_seconds,arithmetic_wrapper_seconds,arithmetic_interval_transfer_seconds,fast_floor_interval_seconds,arithmetic_encode_seconds,compression_process_seconds,recorded_wall_seconds,recorded_wall_seconds_source,wall_unaccounted_seconds,fasta_read_seconds,compression_bytes_per_second,compression_bases_per_second,compression_symbols_per_second,wall_bytes_per_second,wall_bases_per_second,model_forward_process_fraction,data_transfer_process_fraction,window_build_process_fraction,python_overhead_process_fraction,arithmetic_quantize_process_fraction,arithmetic_range_process_fraction,arithmetic_wrapper_process_fraction,arithmetic_interval_transfer_process_fraction,fast_floor_interval_process_fraction,arithmetic_encode_process_fraction,wall_unaccounted_fraction,arithmetic_backend,arithmetic_coding_mode,arithmetic_quantization_mode,arithmetic_merge_size
test,windows_nonoverlap,aggregate,,ALL,9,884438516,884438505,294812844,1374.7744428717415,0.0,1374.7744428717415,0.0,0.0,4.01525972422678,0.0,296.9559932212869,296.9559932212869,12.857958394999999,0.0,4.01525972422678,296.9559932212869,309.8139516162869,1005.9036387910019,1006.7108529199904,total_wall_seconds,0.8072141289885622,,879247.7548475806,879247.7439121394,293082.59025122557,878542.744855351,878542.7339286783,1.3667059048758252,0.003991694203485267,0.0,0.0,0.2952131613503248,0.01278249516072336,0.0,0.003991694203485267,0.2952131613503248,0.30799565651104815,0.0008018331446881863,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,gtdb_v220,gtdb_v220,,97479784,97479783,32493262,136.2004994630115,0.0,136.2004994630115,0.0,0.0,0.37771404872182757,0.0,27.144337079313118,27.144337079313118,1.389432283,0.0,0.37771404872182757,27.144337079313118,28.53376936231312,120.20915099498234,120.30204580398276,compression_wall_seconds,0.0928948090004269,0.0,810918.1638265535,810918.1555077194,270306.0601547407,810291.989205497,810291.9808930863,1.13302937701221,0.003142140557482132,0.0,0.0,0.22580924043333567,0.011558456835436734,0.0,0.003142140557482132,0.22580924043333567,0.2373676972687724,0.0007721797944466169,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,metagenomes,metagenomes,,103784524,103784523,34594842,150.7217501551495,0.0,150.7217501551495,0.0,0.0,0.5323486558045261,0.0,33.57980714907171,33.57980714907171,1.490866487,0.0,0.5323486558045261,33.57980714907171,35.07067363607171,105.25969511800213,105.35579506898648,compression_wall_seconds,0.0960999509843532,0.0,985985.4133498261,985985.4038495136,328661.8107834837,985086.0499134611,985086.0404218143,1.431903730921715,0.0050574786028758,0.0,0.0,0.31901866247500366,0.014163697560862717,0.0,0.0050574786028758,0.31901866247500366,0.3331823600358664,0.0009121467966847709,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,mrna,mrna,,98315201,98315199,32771734,155.90809245521086,0.0,155.90809245521086,0.0,0.0,0.47523261717287824,0.0,32.72203703050036,32.72203703050036,1.452594574,0.0,0.47523261717287824,32.72203703050036,34.17463160450036,110.04573035700014,110.15210638102144,compression_wall_seconds,0.10637602402130142,0.0,893403.1395952842,893403.1214210216,297801.04956080514,892540.3628680779,892540.3447113666,1.4167573057984921,0.004318501187017185,0.0,0.0,0.29734944667409235,0.013199917609594007,0.0,0.004318501187017185,0.29734944667409235,0.3105493642836864,0.00096571938128302,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,ncbi_eukaryotic_genomes,ncbi_eukaryotic_genomes,,99897962,99897960,33299321,163.90482064985554,0.0,163.90482064985554,0.0,0.0,0.477628841472324,0.0,36.00435696626664,36.00435696626664,1.399270941,0.0,0.477628841472324,36.00435696626664,37.40362790726664,121.85783993199584,121.93930933397496,compression_wall_seconds,0.08146940197912045,0.0,819791.0126730393,819790.996260472,273263.673626441,819243.2985362682,819243.2821346663,1.3450494505837662,0.0039195577546661765,0.0,0.0,0.2954619660611027,0.011482814251269177,0.0,0.0039195577546661765,0.2954619660611027,0.3069447803123719,0.00066811434658849,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,ncrna,ncrna,,95896259,95896257,31965420,156.36889846783015,0.0,156.36889846783015,0.0,0.0,0.4368798292707652,0.0,35.3765208091354,35.3765208091354,1.395196162,0.0,0.4368798292707652,35.3765208091354,36.7717169711354,117.36392106799758,117.44707110800664,compression_wall_seconds,0.08315004000905901,0.0,817084.6553809345,817084.6383399224,272361.5546338135,816506.1767424742,816506.1597135267,1.3323421460777038,0.0037224372302425758,0.0,0.0,0.3014258597294067,0.01188777734506382,0.0,0.0037224372302425758,0.3014258597294067,0.3133136370744705,0.0007079788301625044,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,organelles,organelles,,100086958,100086957,33362320,152.44859199243365,0.0,152.44859199243365,0.0,0.0,0.4178779188077897,0.0,31.829199333122233,31.829199333122233,1.473541222,0.0,0.4178779188077897,31.829199333122233,33.302740555122234,105.11210741699324,105.19735025000409,compression_wall_seconds,0.08524283301085234,0.0,952192.4777223063,952192.4682086544,317397.4989165367,951420.9033035612,951420.8937976183,1.4503428362220014,0.003975545054481823,0.0,0.0,0.3028119225775934,0.014018758240230808,0.0,0.003975545054481823,0.3028119225775934,0.3168306808178242,0.0008103134994205714,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,plasmids_phage,plasmids_phage,,99800135,99800133,33266712,148.79469793575117,0.0,148.79469793575117,0.0,0.0,0.4201670815527905,0.0,29.958698189846473,29.958698189846473,1.455941487,0.0,0.4201670815527905,29.958698189846473,31.414639676846473,99.25035730501986,99.33547480899142,compression_wall_seconds,0.08511750397155993,0.0,1005539.3019220127,1005539.2817709517,335179.7706658477,1004677.6863139987,1004677.6661802045,1.4991855140477712,0.004233406236125856,0.0,0.0,0.3018497766993049,0.014669382826759473,0.0,0.004233406236125856,0.3018497766993049,0.3165191595260644,0.0008568691510784973,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,promoters,promoters,,90090600,90090600,30030201,150.05709325973294,0.0,150.05709325973294,0.0,0.0,0.4297810151183512,0.0,35.17352458994719,35.17352458994719,1.339178528,0.0,0.4297810151183512,35.17352458994719,36.51270311794719,108.65490841600695,108.73191637001582,compression_wall_seconds,0.07700795400887728,0.0,829144.3185895496,829144.3185895496,276381.44873329974,828557.087998162,828557.087998162,1.3810429316751112,0.00395546801689666,0.0,0.0,0.32371776942904734,0.012325062415705036,0.0,0.00395546801689666,0.32371776942904734,0.33604283184475237,0.0007082368873810558,fast_cpp,model_symbol,fast_floor,1
test,windows_nonoverlap,source,transcripts,transcripts,,99087093,99087093,33029032,160.36999849276617,0.0,160.36999849276617,0.0,0.0,0.44762971630552784,0.0,35.16751207408379,35.16751207408379,1.4619367109999999,0.0,0.44762971630552784,35.16751207408379,36.62944878508379,118.1499281830038,118.2497837950068,compression_wall_seconds,0.09985561200301163,0.0,838655.5499764914,838655.5499764914,279551.8584559861,837947.3502613206,837947.3502613206,1.357343173703561,0.0037886583867591437,0.0,0.0,0.2976515738512547,0.01237357257412454,0.0,0.0037886583867591437,0.2976515738512547,0.3100251464253792,0.0008444464657636703,fast_cpp,model_symbol,fast_floor,1
