window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,25819926,25822998,3072,5724.486966172416,1.86343976763425,megabyte1,3072
1,3072,6144,25822998,25826070,3072,5798.143565839712,1.887416525338448,megabyte1,3072
2,6144,9216,25826070,25829142,3072,5756.863936553987,1.8739791460136674,megabyte1,3072
3,9216,12288,25829142,25832214,3072,5799.65372448577,1.8879081134393783,megabyte1,3072
4,12288,15360,25832214,25835286,3072,5756.843176559466,1.873972388202951,megabyte1,3072
5,15360,18432,25835286,25838358,3072,5767.789096797474,1.8775355132804277,megabyte1,3072
6,18432,21504,25838358,25841430,3072,5505.030525446644,1.7920021241688293,megabyte1,3072
7,21504,24576,25841430,25844502,3072,5681.289723210353,1.849378165107537,megabyte1,3072
8,24576,27648,25844502,25847574,3072,5830.867735327876,1.8980689242603763,megabyte1,3072
9,27648,30720,25847574,25850646,3072,5836.330222017272,1.8998470774795806,megabyte1,3072
10,30720,33792,25850646,25853718,3072,5675.933479806203,1.8476345962910816,megabyte1,3072
11,33792,36864,25853718,25856790,3072,5814.743191780692,1.8928200494077771,megabyte1,3072
12,36864,39936,25856790,25859862,3072,5679.641430369902,1.8488416114485358,megabyte1,3072
13,39936,43008,25859862,25862934,3072,5693.595385112294,1.853383914424575,megabyte1,3072
14,43008,46080,25862934,25866006,3072,5791.0472893275155,1.885106539494634,megabyte1,3072
15,46080,49152,25866006,25869078,3072,5783.828108687494,1.8827565457967104,megabyte1,3072
16,49152,52224,25869078,25872150,846,1525.7719986247178,1.803513000738437,megabyte1,3072
0,0,3072,25819926,25822998,3072,6114.4490000000005,1.990380533854167,geco22,3072
1,3072,6144,25822998,25826070,3072,6127.227000000001,1.9945400390625003,geco22,3072
2,6144,9216,25826070,25829142,3072,5980.33,1.9467220052083334,geco22,3072
3,9216,12288,25829142,25832214,3072,5947.562999999999,1.9360556640624997,geco22,3072
4,12288,15360,25832214,25835286,3072,5951.9018,1.9374680338541665,geco22,3072
5,15360,18432,25835286,25838358,3072,5858.5972,1.9070954427083333,geco22,3072
6,18432,21504,25838358,25841430,3072,5703.224,1.8565182291666666,geco22,3072
7,21504,24576,25841430,25844502,3072,5813.4580000000005,1.8924016927083336,geco22,3072
8,24576,27648,25844502,25847574,3072,5728.978,1.8649016927083333,geco22,3072
9,27648,30720,25847574,25850646,3072,5885.018,1.9156959635416666,geco22,3072
10,30720,33792,25850646,25853718,3072,5655.792100000001,1.8410781575520836,geco22,3072
11,33792,36864,25853718,25856790,3072,5922.618,1.9279355468750001,geco22,3072
12,36864,39936,25856790,25859862,3072,5840.9604,1.901354296875,geco22,3072
13,39936,43008,25859862,25862934,3072,5862.049,1.9082190755208333,geco22,3072
14,43008,46080,25862934,25866006,3072,5891.783,1.9178981119791667,geco22,3072
15,46080,49152,25866006,25869078,3072,5872.921,1.9117581380208335,geco22,3072
16,49152,52224,25869078,25872150,848,1623.981,1.9150719339622642,geco22,3072
