window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,6892120,6895192,3072,5633.614126336387,1.8338587650834592,megabyte1,3072
1,3072,6144,6895192,6898264,3072,5467.365503396299,1.7797413748034827,megabyte1,3072
2,6144,9216,6898264,6901336,3072,5607.652048313097,1.825407567810253,megabyte1,3072
3,9216,12288,6901336,6904408,3072,5535.395453985895,1.8018865410110336,megabyte1,3072
4,12288,15360,6904408,6907480,3072,5630.889766409754,1.8329719291698419,megabyte1,3072
5,15360,18432,6907480,6910552,3072,5619.1570698939695,1.8291526920227765,megabyte1,3072
6,18432,21504,6910552,6913624,3072,5641.289614234278,1.8363572963002206,megabyte1,3072
7,21504,24576,6913624,6916696,3072,5590.272027704748,1.8197500090184728,megabyte1,3072
8,24576,27648,6916696,6919768,3072,5450.854301577763,1.7743666346281781,megabyte1,3072
9,27648,30720,6919768,6922840,3072,5574.317114624471,1.81455635241682,megabyte1,3072
10,30720,33792,6922840,6925912,3072,5621.138849331297,1.8297978025166983,megabyte1,3072
11,33792,36864,6925912,6928984,3072,5651.007609107977,1.8395207060898364,megabyte1,3072
12,36864,39936,6928984,6932056,3072,5439.59235674537,1.7707006369613836,megabyte1,3072
13,39936,43008,6932056,6935128,3072,5548.872663496702,1.8062736534819994,megabyte1,3072
14,43008,46080,6935128,6938200,3072,5683.693604609383,1.8501606785837836,megabyte1,3072
15,46080,49152,6938200,6941272,3072,5661.276457184306,1.8428634300730165,megabyte1,3072
16,49152,52224,6941272,6944344,846,1555.7118594984172,1.838902907208531,megabyte1,3072
0,0,3072,6892120,6895192,3072,5963.433999999999,1.941222005208333,geco22,3072
1,3072,6144,6895192,6898264,3072,5632.9019,1.8336269205729165,geco22,3072
2,6144,9216,6898264,6901336,3072,5799.492,1.88785546875,geco22,3072
3,9216,12288,6901336,6904408,3072,5733.181999999999,1.8662701822916663,geco22,3072
4,12288,15360,6904408,6907480,3072,5809.123,1.8909905598958332,geco22,3072
5,15360,18432,6907480,6910552,3072,5715.075,1.8603759765624999,geco22,3072
6,18432,21504,6910552,6913624,3072,5744.066000000001,1.869813151041667,geco22,3072
7,21504,24576,6913624,6916696,3072,5723.744999999999,1.8631982421874997,geco22,3072
8,24576,27648,6916696,6919768,3072,5685.7978,1.8508456380208334,geco22,3072
9,27648,30720,6919768,6922840,3072,5405.7787,1.7596935872395834,geco22,3072
10,30720,33792,6922840,6925912,3072,5727.972,1.8645742187499998,geco22,3072
11,33792,36864,6925912,6928984,3072,5770.955,1.8785660807291666,geco22,3072
12,36864,39936,6928984,6932056,3072,5597.5616,1.8221229166666666,geco22,3072
13,39936,43008,6932056,6935128,3072,5635.593,1.8345029296875,geco22,3072
14,43008,46080,6935128,6938200,3072,5723.314,1.8630579427083334,geco22,3072
15,46080,49152,6938200,6941272,3072,5712.693,1.8596005859375,geco22,3072
16,49152,52224,6941272,6944344,848,1571.842,1.8535872641509434,geco22,3072
