species,region_class,base_count,interval_count,coverage_fraction,sum_bits,mean_bpb,min_bpb,max_bpb
HoSa,cds,1441170,8303,0.007594992064064112,1106345.7022407425,0.7676718931428926,0.000437934290487734,12.692091309672977
HoSa,exon_non_cds,3198055,3639,0.016853807909851408,4973671.56814109,1.5552176457694098,0.00048481455277443926,13.167024829781171
HoSa,gene_other,0,0,0.0,0.0,,,
HoSa,intergenic,90339047,1758,0.47608841777175126,125803940.16430716,1.3925754625716515,0.0004945348712262119,13.548424511793813
HoSa,intron,61958107,9043,0.3265203487232145,91901665.32321362,1.4832871721405825,0.0004865349583499571,11.792276645356212
HoSa,repeat_mobile_existing,8779,12,4.626548938044702e-05,3160.9261486786054,0.3600553763160503,0.0015966241886492573,9.925186926172694
HoSa,rna,32807509,1424,0.17289616804173824,47457026.85264846,1.4465294165627893,0.000493330580430022,12.354644790482368
GaGa,cds,2636753,15435,0.017752051954438946,2075223.3537150642,0.787037448602529,0.00043879446506727815,14.883408870976833
GaGa,exon_non_cds,2973437,4368,0.020018791334361265,5177521.609777969,1.7412582172677509,0.0005218897472067443,12.04039118679989
GaGa,gene_other,0,0,0.0,0.0,,,
GaGa,intergenic,72256287,1629,0.48646853188707906,126106471.24799256,1.7452664187960911,0.00044292331018811387,12.782613183757409
GaGa,intron,64447716,15294,0.4338969948178408,114721667.8005717,1.7800734443493962,0.00046769662905915506,13.098095509675332
GaGa,repeat_mobile_existing,0,0,0.0,0.0,,,
GaGa,rna,6218101,657,0.04186363000627998,11099168.65186531,1.7849772224454554,0.0005235241744566828,10.809064926680263
DaRe,cds,2371006,12026,0.037896671334876904,2357435.2192491116,0.9942763617001018,0.00043664402958002905,14.429867276389821
DaRe,exon_non_cds,1964189,3685,0.031394363815435526,3123394.917281547,1.5901702520895633,0.00044791234714120686,12.818685597345112
DaRe,gene_other,0,0,0.0,0.0,,,
DaRe,intergenic,22651647,1810,0.36204970445146506,31721223.031779286,1.4003936681416271,0.0004892876115380663,13.413239223344627
DaRe,intron,33530241,11613,0.5359263211296025,48339520.509533376,1.44166934289358,0.0004623634480924974,13.007361635461267
DaRe,repeat_mobile_existing,0,0,0.0,0.0,,,
DaRe,rna,2047937,662,0.032732939268620066,3092938.894429944,1.5102705280630917,0.0005365996591156737,12.00493392437199
OrSa,cds,5361231,20886,0.12392321640603346,6231225.335146383,1.1622751071808664,0.00044447163015483017,14.135864969790283
OrSa,exon_non_cds,2980392,9731,0.06889085040185937,5232991.355181898,1.7558064023732107,0.00046907293702511365,12.624371356247343
OrSa,gene_other,0,0,0.0,0.0,,,
OrSa,intergenic,26201502,4277,0.6056397126908202,39721761.5326289,1.5160108581801495,0.00043948260510017276,13.661026330100015
OrSa,intron,7783657,18409,0.1799168532080295,13531052.394142544,1.738392685358893,0.00045350352974565913,13.358990356616182
OrSa,repeat_mobile_existing,0,0,0.0,0.0,,,
OrSa,rna,935741,718,0.02162936729325749,1601685.073577932,1.7116756384276548,0.0004787071295503203,12.08462233086537
DrMe,cds,5628389,14979,0.17489555855335076,6328244.895490928,1.1243439100408532,0.00043931057006117746,13.485964424700159
DrMe,exon_non_cds,1920823,7919,0.05968731220729819,3478117.7340009925,1.8107434854752325,0.000578149518678931,12.401569991614931
DrMe,gene_other,0,0,0.0,0.0,,,
DrMe,intergenic,11411662,2960,0.3546039549704272,20273759.821787328,1.776582571564714,0.0005139757046071466,11.936249450258321
DrMe,intron,12781456,13027,0.3971686900541303,22960177.62101311,1.7963663624091895,0.00045961084627499664,13.437828627292424
DrMe,repeat_mobile_existing,0,0,0.0,0.0,,,
DrMe,rna,439099,259,0.013644484214793568,773841.4297203979,1.7623393123655438,0.0007105492888413113,11.229375321629478
EnIn,cds,15562764,17411,0.384303667272677,25317929.36752723,1.626827301855071,0.0004615032594603648,14.36060905387971
EnIn,exon_non_cds,0,0,0.0,0.0,,,
EnIn,gene_other,0,0,0.0,0.0,,,
EnIn,intergenic,24399207,11981,0.602508958475832,41262550.40498626,1.6911430935024347,0.000507179985280518,12.89483671645801
EnIn,intron,534036,5450,0.013187374251491017,904024.541797531,1.6928157311445875,0.0006187542642555669,13.830892950564671
EnIn,repeat_mobile_existing,0,0,0.0,0.0,,,
EnIn,rna,0,0,0.0,0.0,,,
ScPo,cds,7188107,10215,0.5708992188057821,10980447.818395661,1.5275854711672574,0.00044593393387138856,12.490998131047718
ScPo,exon_non_cds,1362461,6680,0.10821039816927386,2523819.560788429,1.8523976545298757,0.0011943978429799975,12.263553164367652
ScPo,gene_other,0,0,0.0,0.0,,,
ScPo,intergenic,1237740,4602,0.09830471347806435,2287458.6691147764,1.8480930317471977,0.0006434445729387954,11.7464493800029
ScPo,intron,209346,2624,0.01662683483427768,381996.2576082041,1.8247124741251521,0.0013030989342811738,12.844679755209603
ScPo,repeat_mobile_existing,76206,231,0.006052490018347449,130020.47926351774,1.7061711579602359,0.000686546089597768,8.536185547957608
ScPo,rna,2516991,8189,0.19990634469425458,4649928.1259651305,1.8474154758460124,0.0005201692994703516,11.908177739584353
PlFa,cds,12205712,13684,0.5232468373813686,17636439.477263294,1.444933280194002,0.00043707411642104926,14.11410016480714
PlFa,exon_non_cds,0,0,0.0,0.0,,,
PlFa,gene_other,0,0,0.0,0.0,,,
PlFa,intergenic,9353538,5636,0.40097695053155863,12575641.829522314,1.3444796856037056,0.0008990614146189131,11.891254784239129
PlFa,intron,1653586,8563,0.07088760121802871,2137287.9015979045,1.2925169308387374,0.0009532707391972413,14.047662565581254
PlFa,repeat_mobile_existing,0,0,0.0,0.0,,,
PlFa,rna,114036,202,0.00488861086904408,128072.76956888067,1.1230906868785355,0.000523782242086463,10.689719924773847
EsCo,cds,3961156,3509,0.8533935762525928,2758391.0138957263,0.6963601064678407,0.000435095718013973,14.383715345760749
EsCo,exon_non_cds,0,0,0.0,0.0,,,
EsCo,gene_other,0,0,0.0,0.0,,,
EsCo,intergenic,495049,3750,0.10665362246027923,702798.0752273075,1.4196535600057925,0.00047449216240415915,12.534185019698453
EsCo,intron,84083,130,0.018114886682586286,100691.50215774708,1.1975250901816905,0.0004747502212632977,13.774277712727894
EsCo,repeat_mobile_existing,51574,44,0.011111130261381077,12568.938163951167,0.24370687098055543,0.0005242123549053475,14.344306495972518
EsCo,rna,49790,219,0.010726784343160581,12591.412623894008,0.25289039212480435,0.0004428372924609072,13.167332940853527
HaHi,cds,3381272,3236,0.8692204765803643,3718539.393507872,1.0997457150764185,0.0004432673811482268,14.001641475975433
HaHi,exon_non_cds,0,0,0.0,0.0,,,
HaHi,gene_other,0,0,0.0,0.0,,,
HaHi,intergenic,489616,3294,0.12586513384944234,906045.1553621765,1.8505219505942954,0.0005796979837791356,11.944014784415556
HaHi,intron,4,2,1.0282763132695203e-06,0.23753874426965027,0.05938468606741257,0.025625411930524204,0.1076903791883677
HaHi,repeat_mobile_existing,812,1,0.0002087400915937126,871.1491317555686,1.0728437583196657,0.0006233997952893013,4.305344127201464
HaHi,rna,18301,60,0.0047046212022863725,6878.248798282927,0.3758400523623259,0.0005306640625762832,12.039528605440099
HePy,cds,1526441,1183,0.9152147974937794,1923415.0250688032,1.260065095911865,0.0004467080952625598,13.301945879772552
HePy,exon_non_cds,0,0,0.0,0.0,,,
HePy,gene_other,0,0,0.0,0.0,,,
HePy,intergenic,128733,1228,0.07718499865095782,217438.00048387126,1.689061860469897,0.0012151390657976079,9.478219028631093
HePy,intron,0,0,0.0,0.0,,,
HePy,repeat_mobile_existing,0,0,0.0,0.0,,,
HePy,rna,12676,46,0.007600203855262763,3504.831024531435,0.2764934541283871,0.0004947069128505887,11.599891382136585
AeCa,cds,1384830,1505,0.8703880270186525,2001911.269187601,1.4456007374100799,0.0004962552883931998,13.954801601298465
AeCa,exon_non_cds,0,0,0.0,0.0,,,
