model,model_window_position,base_count,mean_bpb
megabyte1,0,16,1.9855331808546155
megabyte1,1,16,2.0588503490805605
megabyte1,2,16,1.9748506751012427
megabyte1,3,16,1.9535302107390677
megabyte1,4,16,1.8840871297982693
megabyte1,5,16,1.909429254653002
megabyte1,6,16,1.7698375340865278
megabyte1,7,16,2.1443646056738634
megabyte1,8,16,1.8884481362382042
megabyte1,9,16,1.9406641054028124
megabyte1,10,16,1.8035129288426945
megabyte1,11,16,2.0925529537181653
megabyte1,12,16,1.8799264358666234
megabyte1,13,16,1.9258671599202148
megabyte1,14,16,2.185594342244877
megabyte1,15,16,1.7460174994554831
megabyte1,16,16,1.9455827523753946
megabyte1,17,16,2.132839552700472
megabyte1,18,16,1.761156286615102
megabyte1,19,16,2.0442727123796516
megabyte1,20,16,1.8556357689049403
megabyte1,21,16,2.0075149185394894
megabyte1,22,16,2.0114777473609973
megabyte1,23,16,1.7762634652531992
megabyte1,24,16,2.093649395357497
megabyte1,25,16,1.8263915967573288
megabyte1,26,16,1.8341496617089283
megabyte1,27,16,1.6560636439153715
megabyte1,28,16,2.116970095429792
megabyte1,29,16,1.8529955476369122
megabyte1,30,16,2.0437730311973916
megabyte1,31,16,2.2058685186417
megabyte1,32,16,1.8901301187109416
megabyte1,33,16,1.7033923188706948
megabyte1,34,16,2.068885887033638
megabyte1,35,16,1.8467453526530155
megabyte1,36,16,2.0576864684206138
megabyte1,37,16,1.7291067079590652
megabyte1,38,16,1.513354875950252
megabyte1,39,16,1.8339712463366482
megabyte1,40,16,1.9531055760793503
megabyte1,41,16,1.9671321330425946
megabyte1,42,16,1.7381447080904344
megabyte1,43,16,2.2323114856527435
megabyte1,44,16,1.8032790690762401
megabyte1,45,16,1.811360901310011
megabyte1,46,16,1.987604810874442
megabyte1,47,16,1.6700565322342933
megabyte1,48,16,2.1333796882043154
megabyte1,49,16,1.8108412803384604
megabyte1,50,16,1.8721191632480734
megabyte1,51,16,1.9750580470459955
megabyte1,52,16,1.9106381490686364
megabyte1,53,16,1.6618018332603601
megabyte1,54,16,1.766013015475862
megabyte1,55,16,1.8868458605043477
megabyte1,56,16,1.88303752564399
megabyte1,57,16,1.890363556540568
megabyte1,58,16,2.0103772148730106
megabyte1,59,16,2.3246701964812244
megabyte1,60,16,1.932105570790312
megabyte1,61,16,1.8695604497592528
megabyte1,62,16,1.9272417080767117
megabyte1,63,16,1.8427072468053447
megabyte1,64,16,2.005836541511721
megabyte1,65,16,2.0185819792618545
megabyte1,66,16,2.049249323727864
megabyte1,67,16,2.0925791855528333
megabyte1,68,16,1.8567353366606305
megabyte1,69,16,2.132481466447946
megabyte1,70,16,1.933225460868764
megabyte1,71,16,1.7930271865690488
megabyte1,72,16,1.7940293415352995
megabyte1,73,16,2.0182577610850054
megabyte1,74,16,2.088737531919327
megabyte1,75,16,1.941275519009136
megabyte1,76,16,1.9463039137163378
megabyte1,77,16,1.6661497956597642
megabyte1,78,16,2.0916631309333997
megabyte1,79,16,2.0896500905867192
megabyte1,80,16,1.767476666986672
megabyte1,81,16,1.7516933871062095
megabyte1,82,16,2.1390763034921245
