window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
0,0,3072,532343,535415,3071,4015.7750250775134,1.3076440980389168,evo21,3072
1,3072,6144,535415,538487,3071,4605.696035228379,1.499738207498658,evo21,3072
2,6144,9216,538487,541559,3071,4475.3087614037795,1.4572806126355518,evo21,3072
3,9216,12288,541559,544631,3071,4746.181794170989,1.5454841400752162,evo21,3072
4,12288,15360,544631,547703,3071,4051.2084560875664,1.319182173913242,evo21,3072
5,15360,18432,547703,550775,3071,4777.477070840541,1.5556747218627618,evo21,3072
6,18432,21504,550775,553847,3071,4342.04345187638,1.4138858521251643,evo21,3072
7,21504,24576,553847,556919,3071,4874.809759857657,1.58736885700347,evo21,3072
8,24576,27648,556919,559991,3071,3589.393746762944,1.168802913306071,evo21,3072
9,27648,30720,559991,563063,3071,4231.691247862531,1.377952213566438,evo21,3072
10,30720,33792,563063,566135,3071,4710.354900073726,1.533817942062431,evo21,3072
11,33792,36864,566135,569207,3071,4084.4950439984677,1.330021180071139,evo21,3072
12,36864,39936,569207,572279,3071,5303.862775025889,1.7270800309429792,evo21,3072
13,39936,43008,572279,575351,3071,5291.767025372712,1.7231413303069723,evo21,3072
14,43008,46080,575351,578423,3071,3585.3759801051347,1.1674946206789758,evo21,3072
15,46080,49152,578423,581495,3071,4638.948939015507,1.5105662452020536,evo21,3072
16,49152,52224,581495,584567,847,1363.1990778706968,1.6094440116537152,evo21,3072
