model,model_window_position,base_count,mean_bpb
evo21,1,4,2.061433881521225
evo21,2,4,1.9155615866184235
evo21,3,4,1.8382448554039001
evo21,4,4,2.0185297429561615
evo21,5,4,1.884659767150879
evo21,6,4,1.914214938879013
evo21,7,4,1.9425656199455261
evo21,8,4,1.9324608147144318
evo21,9,4,1.9026667177677155
evo21,10,4,1.9565633535385132
evo21,11,4,2.0770739316940308
evo21,12,4,2.080791026353836
evo21,13,4,1.9178897738456726
evo21,14,4,1.8752873241901398
evo21,15,4,1.9529216289520264
evo21,16,4,1.9573296904563904
evo21,17,4,1.9643425643444061
evo21,18,4,2.0926932990550995
evo21,19,4,2.037468194961548
evo21,20,4,1.9484104812145233
evo21,21,4,1.8223320543766022
evo21,22,4,2.0921973288059235
evo21,23,4,1.8762734830379486
evo21,24,4,2.318609654903412
evo21,25,4,1.9624406099319458
evo21,26,4,2.7438228130340576
evo21,27,4,2.1992521584033966
evo21,28,4,2.151751071214676
evo21,29,4,1.8415778875350952
evo21,30,4,2.2862668931484222
evo21,31,4,2.28767728805542
evo21,32,4,1.7807509005069733
evo21,33,4,2.485565423965454
evo21,34,4,1.8018831610679626
evo21,35,4,2.1672093272209167
evo21,36,4,2.209402024745941
evo21,37,4,1.8311147391796112
evo21,38,4,2.161233216524124
evo21,39,4,1.8586069643497467
evo21,40,4,1.7375372350215912
evo21,41,4,2.3977900445461273
evo21,42,4,2.080527573823929
evo21,43,4,1.6133110523223877
evo21,44,4,2.0092606246471405
evo21,45,4,1.9672560691833496
evo21,46,4,1.8585058748722076
evo21,47,4,1.8764203786849976
evo21,48,4,2.5310301780700684
evo21,49,4,1.6522360742092133
evo21,50,4,1.796487271785736
evo21,51,4,1.7695235013961792
evo21,52,4,2.351330280303955
evo21,53,4,1.985701084136963
evo21,54,4,1.9289492964744568
evo21,55,4,1.9886261224746704
evo21,56,4,1.9017103910446167
evo21,57,4,1.6092623472213745
evo21,58,4,1.9336677491664886
evo21,59,4,1.699636586010456
evo21,60,4,2.3243257105350494
evo21,61,4,2.4989171624183655
evo21,62,4,2.0242381393909454
evo21,63,4,1.8631195724010468
evo21,64,4,1.829354166984558
evo21,65,4,2.1412840485572815
evo21,66,4,1.905580461025238
evo21,67,4,2.161403328180313
evo21,68,4,2.008986085653305
evo21,69,4,2.085553377866745
evo21,70,4,1.823249101638794
evo21,71,4,1.8547320365905762
evo21,72,4,2.074296861886978
evo21,73,4,2.6125504970550537
evo21,74,4,1.7654459178447723
evo21,75,4,1.7273909747600555
evo21,76,4,1.9906007647514343
evo21,77,4,1.7232986092567444
evo21,78,4,2.1076549887657166
evo21,79,4,2.019783765077591
evo21,80,4,2.367168217897415
evo21,81,4,1.799825519323349
evo21,82,4,2.0065716207027435
evo21,83,4,1.6928411722183228
evo21,84,4,1.659235417842865
evo21,85,4,2.141403317451477
evo21,86,4,1.7709387242794037
evo21,87,4,2.1425511837005615
evo21,88,4,2.5256035327911377
evo21,89,4,1.8822784721851349
evo21,90,4,1.9484719038009644
evo21,91,4,2.0804551541805267
evo21,92,4,2.062018007040024
evo21,93,4,2.0349698960781097
evo21,94,4,2.2468122243881226
evo21,95,4,1.96263387799263
evo21,96,4,2.3060482144355774
evo21,97,4,2.1345720887184143
evo21,98,4,1.918055146932602
evo21,99,4,1.9072949588298798
evo21,100,4,1.8737005591392517
evo21,101,4,2.013322800397873
evo21,102,4,1.7556196451187134
evo21,103,4,2.009679675102234
evo21,104,4,1.8808362782001495
evo21,105,4,1.9611505568027496
evo21,106,4,1.8079735040664673
evo21,107,4,2.139839380979538
evo21,108,4,2.0777191519737244
evo21,109,4,1.5379244983196259
evo21,110,4,1.9162245690822601
evo21,111,4,1.9170052707195282
evo21,112,4,1.8401529490947723
evo21,113,4,1.9959092438220978
evo21,114,4,1.555087924003601
evo21,115,4,1.963864654302597
evo21,116,4,1.6117916107177734
evo21,117,4,2.0282992720603943
evo21,118,4,2.1596570014953613
evo21,119,4,2.2077401876449585
evo21,120,4,1.8114927411079407
evo21,121,4,2.0279575884342194
evo21,122,4,2.0189853608608246
evo21,123,4,1.6591716706752777
evo21,124,4,1.5398662686347961
evo21,125,4,2.567307949066162
evo21,126,4,1.8762478232383728
evo21,127,4,1.9307782053947449
evo21,128,4,1.5434367656707764
evo21,129,4,1.6568869650363922
evo21,130,4,2.0054957568645477
evo21,131,4,2.0944903790950775
evo21,132,4,1.7030503153800964
evo21,133,4,1.9920927286148071
evo21,134,4,1.8007942140102386
evo21,135,4,2.0262831449508667
evo21,136,4,1.9097164571285248
evo21,137,4,2.3862091302871704
evo21,138,4,2.2664696872234344
evo21,139,4,2.074150949716568
evo21,140,4,2.115357130765915
evo21,141,4,1.8296356499195099
evo21,142,4,1.9166845083236694
evo21,143,4,1.4414386600255966
evo21,144,4,1.9733805656433105
evo21,145,4,2.1375137269496918
evo21,146,4,2.2248754799365997
evo21,147,4,1.5184495747089386
evo21,148,4,2.0709781646728516
evo21,149,4,2.1591154634952545
evo21,150,4,2.1556344628334045
evo21,151,4,2.544655203819275
evo21,152,4,2.3575594425201416
evo21,153,4,1.703364998102188
evo21,154,4,1.841698706150055
evo21,155,4,2.026863843202591
evo21,156,4,1.9195413887500763
evo21,157,4,2.2581968903541565
evo21,158,4,1.8497807830572128
evo21,159,4,1.9009218215942383
evo21,160,4,2.2448923587799072
evo21,161,4,1.8056605458259583
evo21,162,4,2.5810309052467346
evo21,163,4,1.6908138990402222
evo21,164,4,1.9143387079238892
evo21,165,4,1.9740355014801025
evo21,166,4,1.817002385854721
evo21,167,4,1.7648839950561523
evo21,168,4,2.154396504163742
evo21,169,4,1.8570043742656708
evo21,170,4,1.5809154212474823
evo21,171,4,2.0116791427135468
evo21,172,4,1.5877148658037186
evo21,173,4,2.13019597530365
evo21,174,4,1.818769633769989
evo21,175,4,1.9273245483636856
evo21,176,4,1.9617660641670227
evo21,177,4,2.288273125886917
evo21,178,4,1.9592662155628204
evo21,179,4,1.763584554195404
evo21,180,4,1.4688589572906494
evo21,181,4,1.6603894531726837
evo21,182,4,2.051088571548462
evo21,183,4,1.790875792503357
evo21,184,4,2.1219130754470825
evo21,185,4,1.9104906916618347
evo21,186,4,1.9359828233718872
evo21,187,4,1.8749016225337982
evo21,188,4,1.7026479244232178
evo21,189,4,2.1192303001880646
evo21,190,4,1.9328429400920868
evo21,191,4,2.0220094323158264
evo21,192,4,2.0483932495117188
evo21,193,4,1.5007917284965515
evo21,194,4,2.4875181913375854
evo21,195,4,2.1946071684360504
evo21,196,4,1.4896776974201202
evo21,197,4,2.4352157711982727
evo21,198,4,1.7652426362037659
evo21,199,4,1.721699982881546
evo21,200,4,1.9261266589164734
evo21,201,4,1.6785774230957031
evo21,202,4,1.8037411868572235
evo21,203,4,2.2213268876075745
evo21,204,4,1.647796094417572
evo21,205,4,2.1873764097690582
evo21,206,4,1.9412823915481567
evo21,207,4,1.6736741960048676
evo21,208,4,2.0050193071365356
evo21,209,4,1.9324349761009216
evo21,210,4,2.01878759264946
evo21,211,4,2.156398355960846
evo21,212,4,2.4158249497413635
evo21,213,4,2.1769436299800873
evo21,214,4,2.0015301406383514
evo21,215,4,2.0391578376293182
evo21,216,4,1.6796379387378693
evo21,217,4,2.01916241645813
evo21,218,4,2.1509458422660828
evo21,219,4,1.9350893795490265
