split,mode,row_type,species,source_name,source_count,sample_bytes,sample_bases,emitted_arithmetic_symbol_count,model_forward_seconds,softmax_seconds,model_forward_softmax_seconds,window_build_seconds,python_overhead_seconds,data_transfer_seconds,gpu_prefix_aggregate_seconds,arithmetic_quantize_seconds,cpu_small_alphabet_quantize_seconds,arithmetic_range_seconds,arithmetic_wrapper_seconds,arithmetic_interval_transfer_seconds,fast_floor_interval_seconds,arithmetic_encode_seconds,compression_process_seconds,recorded_wall_seconds,recorded_wall_seconds_source,wall_unaccounted_seconds,fasta_read_seconds,compression_bytes_per_second,compression_bases_per_second,compression_symbols_per_second,wall_bytes_per_second,wall_bases_per_second,model_forward_process_fraction,data_transfer_process_fraction,window_build_process_fraction,python_overhead_process_fraction,arithmetic_quantize_process_fraction,arithmetic_range_process_fraction,arithmetic_wrapper_process_fraction,arithmetic_interval_transfer_process_fraction,fast_floor_interval_process_fraction,arithmetic_encode_process_fraction,wall_unaccounted_fraction,arithmetic_backend,arithmetic_coding_mode,arithmetic_quantization_mode,arithmetic_merge_size
full,windows_nonoverlap,aggregate,,ALL,17,685597124,685597107,228532386,1142.2300835847855,0.0,1142.2300835847855,0.0,6.29349918734637,4.376805601204978,0.0,299.5883618098742,299.5883618098742,9.965963486,0.0,4.376805601204978,299.5883618098742,309.5543252958742,1019.1568880160048,,,,,672710.092098434,672710.0754179796,224236.7084864476,,,1.1207598133476462,0.0042945356624388975,0.0,0.006175201542912534,0.29395705934253513,0.009778635265273793,0.0,0.0042945356624388975,0.29395705934253513,0.30373569460780897,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,OrSa,OrSa,,43262523,43262523,14420842,77.4538272426289,0.0,77.4538272426289,0.0,0.0,0.20308382622897625,0.0,17.555330356786726,17.555330356786726,0.645633233,0.0,0.20308382622897625,17.555330356786726,18.200963589786728,79.88257716098451,,,,,541576.4555619503,541576.4555619503,180525.4977056911,,,0.9695959994698089,0.0025422793485957353,0.0,0.0,0.21976419615766896,0.008082278463536277,0.0,0.0025422793485957353,0.21976419615766896,0.22784647462120525,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,HoSa,HoSa,,189752667,189752667,63250890,305.2846530947136,0.0,305.2846530947136,0.0,0.0,1.0289734183170367,0.0,67.35297767419252,67.35297767419252,2.670652895,0.0,1.0289734183170367,67.35297767419252,70.02363056919252,225.18642913398799,,,,,842646.991338432,842646.991338432,280882.33488690894,,,1.3556973849124203,0.004569429082712565,0.0,0.0,0.29909874202106945,0.011859741749405942,0.0,0.004569429082712565,0.29909874202106945,0.3109584837704754,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,DaRe,DaRe,,62565020,62565018,20855007,104.54526358569274,0.0,104.54526358569274,0.0,0.0,0.32686388908769004,0.0,28.329422146518482,28.329422146518482,0.917763488,0.0,0.32686388908769004,28.329422146518482,29.24718563451848,95.47226234400296,,,,,655321.4353983515,655321.4144498587,218440.48195753264,,,1.0950328505780893,0.0034236529130308373,0.0,0.0,0.29672934788580485,0.009612880908730753,0.0,0.0034236529130308373,0.29672934788580485,0.3063422287945356,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,ScPo,ScPo,,10652155,10652154,3550719,18.299630537017947,0.0,18.299630537017947,0.0,1.587631020729848,0.08866431182832457,0.0,6.495574524422409,6.495574524422409,0.159078241,0.0,0.08866431182832457,6.495574524422409,6.654652765422409,26.63057863499853,,,,,399997.1290898159,399997.09153899836,133332.40139715036,,,0.6871660878208686,0.003329417398080861,0.0,0.059616842821558005,0.2439141339529804,0.005973518006512095,0.0,0.003329417398080861,0.2439141339529804,0.24988765195949247,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,EsCo,EsCo,,4641652,4641651,1547218,14.3869231766148,0.0,14.3869231766148,0.0,0.7032819109553827,0.09663241633097641,0.0,9.081956341105979,9.081956341105979,0.065982655,0.0,0.09663241633097641,9.081956341105979,9.147938996105978,24.334776500007138,,,,,190741.5093785077,190741.46828505446,63580.530521804714,,,0.5912083547021926,0.003970959681135681,0.0,0.028900282316345765,0.3732089481529989,0.002711455147327145,0.0,0.003970959681135681,0.3732089481529989,0.37592040330032594,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,YeMi,YeMi,,73689,73689,24564,11.255432509176899,0.0,11.255432509176899,0.0,0.06917440435213607,0.05706324480706826,0.0,6.276881228666753,6.276881228666753,0.001082825,0.0,0.05706324480706826,6.276881228666753,6.277964053666753,17.659634212002857,,,,,4172.736485669406,4172.736485669406,1390.968788204254,,,0.6373536605603549,0.003231281244108876,0.0,0.003917091572888853,0.35543665023370064,6.131638894672168e-05,0.0,0.003231281244108876,0.35543665023370064,0.3554979666226473,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,BuEb,BuEb,,18940,18939,6314,11.562505374313332,0.0,11.562505374313332,0.0,0.06149254824549999,0.06019314777222462,0.0,11.19703610666329,11.19703610666329,0.000289479,0.0,0.06019314777222462,11.19703610666329,11.19732558566329,22.881516655994346,,,,,827.7423338998041,827.6986305030829,275.94324689774885,,,0.5053207594647912,0.002630645016988226,0.0,0.0026874332313715135,0.48934851107126964,1.2651215579460473e-05,0.0,0.002630645016988226,0.48934851107126964,0.48936116228684906,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,AgPh,AgPh,,43970,43968,14657,11.194883062911686,0.0,11.194883062911686,0.0,0.0634948977116565,0.058466805960051715,0.0,6.255603694444289,6.255603694444289,0.000681092,0.0,0.058466805960051715,6.255603694444289,6.256284786444289,17.573129553027684,,,,,2502.1155092107306,2502.001699089775,834.0574714237362,,,0.6370454977373631,0.0033270571291030195,0.0,0.0036131809943162306,0.35597550655776666,3.875758145097464e-05,0.0,0.0033270571291030195,0.35597550655776666,0.3560142641392176,,fast_cpp,model_symbol,fast_floor,1
full,windows_nonoverlap,source,GaGa,GaGa,,148532294,148532292,49510765,236.18614502702258,0.0,236.18614502702258,0.0,0.0,0.7301714114146307,0.0,49.69263414453599,49.69263414453599,2.1728167,0.0,0.7301714114146307,49.69263414453599,51.865450844535985,167.27733640299994,,,,,887940.3342611823,887940.32230499,295980.1134130928,,,1.4119434832343902,0.004365034900218174,0.0,0.0,0.2970673446450502,0.012989307139404169,0.0,0.004365034900218174,0.2970673446450502,0.31005665178445435,,fast_cpp,model_symbol,fast_floor,1
